cps/cps-tbdmt;cps;;;h;;i;;;;;;;;;
cps/cps-temporal;cps;;;h;;i;;;;;;;;;
cps/ncmp-dmi-plugin;cps;;;h;;i;;;;;;;;;
dcae;dcae;;;;;;;;;;;;;;
dcae/apod;dcae;;;;;;;;;;;;;;
dcae/apod/analytics;dcae;;;;;;;;;;;;;;
dcae/apod/buildtools;dcae;;;;;;;;;;;;;;
dcae/apod/cdap;dcae;;;;;;;;;;;;;;
dcae/collectors;dcae;;;;;;;;;;;;;;
dcae/collectors/ves;dcae;;;;;;;;;;;;;;
dcae/controller;dcae;;;;;;;;;;;;;;
dcae/controller/analytics;dcae;;;;;;;;;;;;;;
dcae/dcae-inventory;dcae;;;;;;;;;;;;;;
dcae/demo;dcae;;;;;;;;;;;;;;
dcae/demo/startup;dcae;;;;;;;;;;;;;;
dcae/demo/startup/aaf;dcae;;;;;;;;;;;;;;
dcae/demo/startup/controller;dcae;;;;;;;;;;;;;;
dcae/demo/startup/message-router;dcae;;;;;;;;;;;;;;
dcae/dmaapbc;dcae;;;;;;;;;;;;;;
dcae/operation;dcae;;;;;;;;;;;;;;
dcae/operation/utils;dcae;;;;;;;;;;;;;;
dcae/orch-dispatcher;dcae;;;;;;;;;;;;;;
dcae/pgaas;dcae;;;;;;;;;;;;;;
dcae/utils;dcae;;;;;;;;;;;;;;
dcae/utils/buildtools;dcae;;;;;;;;;;;;;;
dcaegen2;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/analytics;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/analytics/flink;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/analytics/pnda;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/analytics/tca;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/analytics/tca-gen2;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors/datafile;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors/hv-ves;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors/restconf;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors/snmptrap;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/collectors/ves;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/deployments;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/blueprints;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/cdapbroker;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/cli;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/configbinding;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/deployment-handler;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/inventory-api;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/plugins;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/policy-handler;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/registrator;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/servicechange-handler;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/platform/ves-openapi-manager;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/heartbeat;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/mapper;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/pm-mapper;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/prh;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/sdk;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/services/son-handler;dcaegen2;g;gm;h;;;;;;;;;;;
dcaegen2/utils;dcaegen2;g;gm;h;;;;;;;;;;;
demo;demo;;;;;;;;;;;;;;
dmaap;dmaap;g;gm;h;;;;;;;;;;;
dmaap/buscontroller;dmaap;g;gm;h;;;;;;;;;;;
dmaap/datarouter;dmaap;g;gm;h;;;;;;;;;;;
dmaap/dbcapi;dmaap;g;gm;h;;;;;;;;;;;
dmaap/kafka11aaf;dmaap;g;gm;h;;;;;;;;;;;
dmaap/messagerouter/dmaapclient;dmaap;g;gm;h;;;;;;;;;;;
dmaap/messagerouter/messageservice;dmaap;g;gm;h;;;;;;;;;;;
dmaap/messagerouter/mirroragent;dmaap;g;gm;h;;;;;;;;;;;
dmaap/messagerouter/msgrtr;dmaap;g;gm;h;;;;;;;;;;;
dmaap/zookeeper;dmaap;g;gm;h;;;;;;;;;;;
doc;doc;g;gm;h;;;;;;;;;;;
ecompsdkos;ecompsdkos;;;;;;;;;;;;;;
externalapi;externalapi;g;;h;;;;;;;;;;;
externalapi/nbi;externalapi;g;;h;;;;;;;;;;;
holmes;holmes;g;;h;;i;;;;;;;;;
holmes/common;holmes;g;;h;;i;;;;;;;;;
holmes/dsa;holmes;g;;h;;i;;;;;;;;;
holmes/engine-management;holmes;g;;h;;i;;;;;;;;;
holmes/rule-management;holmes;g;;h;;i;;;;;;;;;
integration;integration;;gm;h;;;;;;;;;;;
integration/benchmark;integration;;gm;h;;;;;;;;;;;
integration/csit;integration;;gm;h;;;;;;;;;;;
integration/devtool;integration;;gm;h;;;;;;;;;;;
integration/docker/onap-java11;integration;;gm;h;;;;;;;;;;;
integration/docker/onap-python;integration;;gm;h;;;;;;;;;;;
integration/ietf-actn-tools;integration;;gm;h;;;;;;;;;;;
integration/seccom;integration;;gm;h;;;;;;;;;;;
integration/simulators/5G-core-nf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/A1-policy-enforcement-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/core-nssmf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/dc-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/masspnf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/nf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/nf-simulator/avcn-manager;integration;;gm;h;;;;;;;;;;;
integration/simulators/nf-simulator/netconf-server;integration;;gm;h;;;;;;;;;;;
integration/simulators/nf-simulator/pm-https-server;integration;;gm;h;;;;;;;;;;;
integration/simulators/nf-simulator/ves-client;integration;;gm;h;;;;;;;;;;;
integration/simulators/pnf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/ran-nssmf-simulator;integration;;gm;h;;;;;;;;;;;
integration/simulators/ran-simulator;integration;;gm;h;;;;;;;;;;;
integration/terraform;integration;;gm;h;;;;;;;;;;;
integration/terragrunt;integration;;gm;h;;;;;;;;;;;
integration/usecases/A1-policy-enforcement;integration;;gm;h;;;;;;;;;;;
integration/usecases/A1-policy-enforcement-r-apps;integration;;gm;h;;;;;;;;;;;
integration/usecases/bbs;integration;;gm;h;;;;;;;;;;;
integration/usecases/mdons;integration;;gm;h;;;;;;;;;;;
integration/xtesting;integration;;gm;h;;;;;;;;;;;
logging-analytics;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-aai-context-builder;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-audit-common;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-context-aggregator;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-network-discovery-context-builder;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-sdc-context-builder;logging-analytics;;;;;;;;;;;;;;
logging-analytics/pomba/pomba-sdnc-context-builder;logging-analytics;;;;;;;;;;;;;;
modeling/etsicatalog;modeling;g;;h;;i;;;;;;;;;
modeling/javatoscachecker;modeling;g;;h;;i;;;;;;;;;
modeling/modelspec;modeling;g;;h;;i;;;;;;;;;
modeling/toscaparsers;modeling;g;;h;;i;;;;;;;;;
msb;msb;g;;;;;;;;;;;;;
msb/apigateway;msb;g;;;;;;;;;;;;;
msb/discovery;msb;g;;;;;;;;;;;;;
msb/java-sdk;msb;g;;;;;;;;;;;;;
msb/service-mesh;msb;g;;;;;;;;;;;;;
msb/swagger-sdk;msb;g;;;;;;;;;;;;;
mso;mso;;;;;;;;;;;;;;
mso/chef-repo;mso;;;;;;;;;;;;;;
mso/docker-config;mso;;;;;;;;;;;;;;
mso/libs;mso;;;;;;;;;;;;;;
mso/mso-config;mso;;;;;;;;;;;;;;
multicloud;multicloud;g;;h;;i;;;;;;;;;
multicloud/azure;multicloud;g;;h;;i;;;;;;;;;
multicloud/framework;multicloud;g;;h;;i;;;;;;;;;
multicloud/k8s;multicloud;g;;h;;i;;;;;;;;;
multicloud/openstack;multicloud;g;;h;;i;;;;;;;;;
multicloud/openstack/vmware;multicloud;g;;h;;i;;;;;;;;;
multicloud/openstack/windriver;multicloud;g;;h;;i;;;;;;;;;
music;music;;gm;;;;;;;;;;;;
music/distributed-kv-store;music;;gm;;;;;;;;;;;;
music/mdbc;music;;gm;;;;;;;;;;;;
music/prom;music;;gm;;;;;;;;;;;;
ncomp;ncomp;;;;;;;;;;;;;;
ncomp/cdap;ncomp;;;;;;;;;;;;;;
ncomp/core;ncomp;;;;;;;;;;;;;;
ncomp/docker;ncomp;;;;;;;;;;;;;;
ncomp/maven;ncomp;;;;;;;;;;;;;;
ncomp/openstack;ncomp;;;;;;;;;;;;;;
ncomp/sirius;ncomp;;;;;;;;;;;;;;
ncomp/sirius/manager;ncomp;;;;;;;;;;;;;;
ncomp/utils;ncomp;;;;;;;;;;;;;;
oom;oom;g;gm;h;;;;;;;;;;;
oom/consul;oom;g;gm;h;;;;;;;;;;;
oom/offline-installer;oom;g;gm;h;;;;;;;;;;;
oom/platform/cert-manager;oom;g;gm;h;;;;;;;;;;;
oom/platform/cert-service;oom;g;gm;h;;;;;;;;;;;
oom/platform/keycloak;oom;g;gm;h;;;;;;;;;;;
oom/readiness;oom;g;gm;h;;;;;;;;;;;
oom/registrator;oom;g;gm;h;;;;;;;;;;;
oom/utils;oom;g;gm;h;;;;;;;;;;;
oparent;oparent;;;;;;;;;;;;;;
oparent/cia;oparent;;;;;;;;;;;;;;
optf;optf;g;;h;;i;;;;;;;;;
optf/cmso;optf;g;;h;;i;;;;;;;;;
optf/fgps;optf;g;;h;;i;;;;;;;;;
optf/has;optf;g;;h;;i;;;;;;;;;
optf/osdf;optf;g;;h;;i;;;;;;;;;
osa;osa;;;;;;;;;;;;;;
policy;policy;g;;h;;i;;;;;;;;;
policy/apex-pdp;policy;g;;h;;i;;;;;;;;;
policy/api;policy;g;;h;;i;;;;;;;;;
policy/clamp;policy;g;;h;;i;;;;;;;;;
policy/common;policy;g;;h;;i;;;;;;;;;
policy/core;policy;g;;h;;i;;;;;;;;;
policy/distribution;policy;g;;h;;i;;;;;;;;;
policy/docker;policy;g;;h;;i;;;;;;;;;
policy/drools-applications;policy;g;;h;;i;;;;;;;;;
policy/drools-pdp;policy;g;;h;;i;;;;;;;;;
policy/engine;policy;g;;h;;i;;;;;;;;;
policy/gui;policy;g;;h;;i;;;;;;;;;
policy/models;policy;g;;h;;i;;;;;;;;;
policy/pap;policy;g;;h;;i;;;;;;;;;
policy/parent;policy;g;;h;;i;;;;;;;;;
policy/pdp;policy;g;;h;;i;;;;;;;;;
policy/xacml-pdp;policy;g;;h;;i;;;;;;;;;
portal;portal;g;;;;;;;;;;;;;
portal/sdk;portal;g;;;;;;;;;;;;;
sandbox-2;sandbox-2;;;;;;;;;;;;;;
sandbox-3;sandbox-3;;;;;;;;;;;;;;
sandbox-vid;sandbox-vid;;;;;;;;;;;;;;
sdc;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/ci;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/dt;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/dt-be-main;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/dt-be-property;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/fe;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/rule-engine;sdc;g;;h;;i;;;;;;;;;
sdc/dcae-d/tosca-lab;sdc;g;;h;;i;;;;;;;;;
sdc/jtosca;sdc;g;;h;;i;;;;;;;;;
sdc/microservices;sdc;g;;h;;i;;;;;;;;;
sdc/onap-ui;sdc;g;;h;;i;;;;;;;;;
sdc/onap-ui-angular;sdc;g;;h;;i;;;;;;;;;
sdc/onap-ui-common;sdc;g;;h;;i;;;;;;;;;
sdc/onap-ui-react;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-be-common;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-distribution-client;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-docker-base;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-helm-validator;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-pubsub;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-titan-cassandra;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-tosca;sdc;g;;h;;i;;;;;;;;;
sdc/sdc-workflow-designer;sdc;g;;h;;i;;;;;;;;;
sdnc;sdnc;g;gm;h;;;;;;;;;;;
sdnc/adaptors;sdnc;g;gm;h;;;;;;;;;;;
sdnc/apps;sdnc;g;gm;h;;;;;;;;;;;
sdnc/architecture;sdnc;g;gm;h;;;;;;;;;;;
sdnc/core;sdnc;g;gm;h;;;;;;;;;;;
sdnc/features;sdnc;g;gm;h;;;;;;;;;;;
sdnc/northbound;sdnc;g;gm;h;;;;;;;;;;;
sdnc/oam;sdnc;g;gm;h;;;;;;;;;;;
sdnc/parent;sdnc;g;gm;h;;;;;;;;;;;
sdnc/plugins;sdnc;g;gm;h;;;;;;;;;;;
so;so;g;gm;h;;;;;;;;;;;
so/adapters/so-cnf-adapter;so;g;gm;h;;;;;;;;;;;
so/adapters/so-etsi-sol003-adapter;so;g;gm;h;;;;;;;;;;;
so/adapters/so-etsi-sol005-adapter;so;g;gm;h;;;;;;;;;;;
so/adapters/so-nssmf-adapter;so;g;gm;h;;;;;;;;;;;
so/adapters/so-oof-adapter;so;g;gm;h;;;;;;;;;;;
so/chef-repo;so;g;gm;h;;;;;;;;;;;
so/docker-config;so;g;gm;h;;;;;;;;;;;
so/libs;so;g;gm;h;;;;;;;;;;;
so/so-admin-cockpit;so;g;gm;h;;;;;;;;;;;
so/so-config;so;g;gm;h;;;;;;;;;;;
so/so-etsi-nfvo;so;g;gm;h;;;;;;;;;;;
spark-model-runner;spark-model-runner;;;;;;;;;;;;;;
testsuite;testsuite;;;;;;;;;;;;;;
testsuite/cds;testsuite;;;;;;;;;;;;;;
testsuite/cds-mock-odl;testsuite;;;;;;;;;;;;;;
testsuite/cds-mock-server;testsuite;;;;;;;;;;;;;;
testsuite/cds-mock-ssh;testsuite;;;;;;;;;;;;;;
testsuite/heatbridge;testsuite;;;;;;;;;;;;;;
testsuite/oom;testsuite;;;;;;;;;;;;;;
testsuite/python-testing-utils;testsuite;;;;;;;;;;;;;;
testsuite/pythonsdk-tests;testsuite;;;;;;;;;;;;;;
testsuite/robot-utils;testsuite;;;;;;;;;;;;;;
ui;ui;g;;h;;i;;;;;;;;;
ui/dmaapbc;ui;g;;h;;i;;;;;;;;;
university;university;;;;;;;;;;;;;;
usecase-ui;usecase-ui;;;;;;;;;;;;;;
usecase-ui/nlp;usecase-ui;;;;;;;;;;;;;;
usecase-ui/server;usecase-ui;;;;;;;;;;;;;;
vfc;vfc;g;;h;;i;;;;;;;;;
vfc/gvnfm/vnflcm;vfc;g;;h;;i;;;;;;;;;
vfc/gvnfm/vnfmgr;vfc;g;;h;;i;;;;;;;;;
vfc/gvnfm/vnfres;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/catalog;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/db;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/driver/ems;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/driver/sfc;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/driver/vnfm/gvnfm;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/driver/vnfm/svnfm;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/lcm;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/multivimproxy;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/resmanagement;vfc;g;;h;;i;;;;;;;;;
vfc/nfvo/wfengine;vfc;g;;h;;i;;;;;;;;;
vid;vid;g;gm;h;;;;;;;;;;;
vid/asdcclient;vid;g;gm;h;;;;;;;;;;;
vnfrqts;vnfrqts;g;;h;;;;;;;;;;;
vnfrqts/epics;vnfrqts;g;;h;;;;;;;;;;;
vnfrqts/guidelines;vnfrqts;g;;h;;;;;;;;;;;
vnfrqts/requirements;vnfrqts;g;;h;;;;;;;;;;;
vnfrqts/testcases;vnfrqts;g;;h;;;;;;;;;;;
vnfrqts/usecases;vnfrqts;g;;h;;;;;;;;;;;
vnfsdk;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/compliance;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/dovetail-integration;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/functest;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/ice;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/lctest;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/model;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/pkgtools;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/refrepo;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/validation;vnfsdk;g;;h;;;;;;;;;;;
vnfsdk/ves-agent;vnfsdk;g;;h;;;;;;;;;;;
vvp;vvp;g;;h;;i;;;;;;;;;
vvp/ansible-ice-bootstrap;vvp;g;;h;;i;;;;;;;;;
vvp/cms;vvp;g;;h;;i;;;;;;;;;
vvp/devkit;vvp;g;;h;;i;;;;;;;;;
vvp/documentation;vvp;g;;h;;i;;;;;;;;;
vvp/engagementmgr;vvp;g;;h;;i;;;;;;;;;
vvp/gitlab;vvp;g;;h;;i;;;;;;;;;
vvp/image-scanner;vvp;g;;h;;i;;;;;;;;;
vvp/jenkins;vvp;g;;h;;i;;;;;;;;;
vvp/portal;vvp;g;;h;;i;;;;;;;;;
vvp/postgresql;vvp;g;;h;;i;;;;;;;;;
vvp/regression-tests;vvp;g;;h;;i;;;;;;;;;
vvp/test-engine;vvp;g;;h;;i;;;;;;;;;
vvp/validation-scripts;vvp;g;;h;;i;;;;;;;;;
